               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.026013,            0.036037,                   0,             0.24587,               0.525,             0.21979,            0.081065,            0.027418,            0.045425,                   0,            0.011107,            0.011107,            0.011107
                  40,            0.026782,            0.038061,                   0,             0.52201,              0.3625,             0.38572,             0.11872,            0.054183,            0.041994,                   0,            0.011083,            0.011083,            0.011083
                  41,            0.029826,            0.036701,                   0,            0.066089,              0.4875,            0.092846,            0.035747,            0.030093,             0.06481,                   0,            0.011059,            0.011059,            0.011059
                  42,            0.028551,            0.038403,                   0,             0.36064,              0.5875,             0.39916,             0.16995,            0.031816,            0.060778,                   0,            0.011035,            0.011035,            0.011035
                  43,            0.025372,            0.037282,                   0,             0.46075,               0.525,             0.50798,             0.16936,            0.038641,            0.042738,                   0,            0.011012,            0.011012,            0.011012
                  44,            0.025272,            0.035951,                   0,             0.25109,              0.2125,             0.16848,            0.053942,            0.035109,            0.053458,                   0,            0.010988,            0.010988,            0.010988
                  45,            0.026333,            0.036075,                   0,            0.093415,              0.3625,            0.081545,             0.03095,            0.045816,            0.031306,                   0,            0.010964,            0.010964,            0.010964
                  46,            0.026492,            0.038154,                   0,             0.64102,             0.73658,             0.76114,             0.39961,             0.02696,            0.024092,                   0,             0.01094,             0.01094,             0.01094
                  47,            0.024494,            0.036963,                   0,             0.57308,              0.6875,             0.58938,             0.25193,            0.028185,            0.031251,                   0,            0.010916,            0.010916,            0.010916
                  48,            0.024503,            0.037411,                   0,             0.86242,              0.4702,             0.64934,             0.28329,            0.035032,            0.026705,                   0,            0.010893,            0.010893,            0.010893
                  49,            0.025834,            0.035119,                   0,             0.77431,                0.65,             0.64847,             0.18441,            0.038989,            0.026243,                   0,            0.010869,            0.010869,            0.010869
                  50,            0.024626,              0.0378,                   0,              0.3684,                 0.6,             0.44713,             0.19866,            0.033657,            0.025808,                   0,            0.010845,            0.010845,            0.010845
                  51,            0.024854,            0.036597,                   0,             0.48475,              0.5125,             0.51316,             0.20032,            0.046442,            0.026496,                   0,            0.010821,            0.010821,            0.010821
                  52,            0.026779,            0.036596,                   0,             0.47126,             0.51249,             0.45721,             0.16723,            0.045587,            0.031875,                   0,            0.010798,            0.010798,            0.010798
                  53,            0.024977,            0.038426,                   0,              0.2433,              0.4875,             0.23403,            0.077528,            0.041417,            0.029164,                   0,            0.010774,            0.010774,            0.010774
                  54,            0.023698,            0.037724,                   0,             0.43256,               0.725,             0.50225,             0.22909,            0.027983,            0.031101,                   0,             0.01075,             0.01075,             0.01075
                  55,            0.023263,            0.037284,                   0,              0.2872,               0.675,             0.42344,             0.20476,            0.038373,            0.036168,                   0,            0.010726,            0.010726,            0.010726
                  56,            0.023156,            0.036981,                   0,             0.34065,             0.29065,              0.2236,            0.083142,            0.049251,            0.030721,                   0,            0.010703,            0.010703,            0.010703
                  57,            0.023335,            0.036083,                   0,             0.74683,                 0.7,             0.78107,             0.32555,            0.035202,            0.025183,                   0,            0.010679,            0.010679,            0.010679
                  58,            0.023139,             0.03709,                   0,              0.7412,              0.5375,             0.62061,             0.26064,            0.031003,            0.030634,                   0,            0.010655,            0.010655,            0.010655
                  59,            0.022518,             0.03612,                   0,             0.84726,              0.6625,             0.75157,             0.31982,            0.039964,            0.024741,                   0,            0.010631,            0.010631,            0.010631
                  60,            0.023405,            0.035253,                   0,             0.47076,             0.58931,             0.57695,             0.24129,            0.032522,            0.024013,                   0,            0.010607,            0.010607,            0.010607
                  61,            0.023914,            0.036899,                   0,             0.42034,                0.55,             0.37424,             0.15578,             0.04132,            0.026776,                   0,            0.010584,            0.010584,            0.010584
                  62,            0.022807,            0.035611,                   0,             0.70066,             0.67298,             0.72628,             0.35251,            0.027218,            0.025903,                   0,             0.01056,             0.01056,             0.01056
                  63,            0.022521,            0.035995,                   0,             0.74429,             0.61857,             0.73041,              0.4038,            0.025483,            0.025163,                   0,            0.010536,            0.010536,            0.010536
                  64,            0.021727,            0.035999,                   0,             0.89287,             0.52099,             0.72151,             0.33173,            0.025131,            0.033962,                   0,            0.010512,            0.010512,            0.010512
                  65,            0.023416,            0.036803,                   0,             0.68528,              0.6125,             0.62633,             0.21431,            0.044303,            0.022084,                   0,            0.010489,            0.010489,            0.010489
                  66,            0.023118,            0.036579,                   0,             0.54838,              0.7125,             0.61327,              0.3381,            0.025663,            0.026041,                   0,            0.010465,            0.010465,            0.010465
                  67,            0.024818,            0.034843,                   0,             0.85675,             0.52336,             0.72699,             0.32578,             0.02781,            0.031417,                   0,            0.010441,            0.010441,            0.010441
                  68,             0.02298,            0.035599,                   0,             0.48463,              0.4625,             0.50152,             0.25177,            0.027798,            0.029978,                   0,            0.010417,            0.010417,            0.010417
                  69,            0.023018,            0.035132,                   0,             0.72021,             0.61135,             0.71253,             0.36081,            0.025669,            0.028753,                   0,            0.010393,            0.010393,            0.010393
                  70,             0.02175,            0.035293,                   0,             0.58804,             0.51748,             0.47079,             0.17836,            0.028469,            0.038018,                   0,             0.01037,             0.01037,             0.01037
                  71,            0.022261,            0.038063,                   0,             0.46559,             0.77322,             0.54248,             0.28652,            0.022846,            0.023934,                   0,            0.010346,            0.010346,            0.010346
                  72,            0.024079,            0.035061,                   0,             0.45635,              0.5625,               0.468,             0.20673,            0.031944,            0.027077,                   0,            0.010322,            0.010322,            0.010322
                  73,            0.023396,            0.034673,                   0,             0.47264,              0.7875,               0.473,             0.22131,            0.025371,            0.024776,                   0,            0.010298,            0.010298,            0.010298
                  74,            0.023565,            0.034536,                   0,             0.51077,              0.8625,             0.55774,              0.2954,            0.024971,            0.023021,                   0,            0.010275,            0.010275,            0.010275
                  75,            0.022131,            0.036354,                   0,             0.58112,             0.78038,             0.63641,             0.31498,             0.02982,             0.02197,                   0,            0.010251,            0.010251,            0.010251
                  76,            0.022898,            0.036302,                   0,              0.8018,             0.70797,             0.81006,             0.38183,            0.024802,            0.024598,                   0,            0.010227,            0.010227,            0.010227
                  77,             0.02188,            0.035529,                   0,             0.50906,              0.7388,             0.57922,             0.25212,            0.028065,            0.023582,                   0,            0.010203,            0.010203,            0.010203
                  78,             0.02203,            0.037459,                   0,             0.68928,               0.725,              0.8026,             0.39624,            0.022491,            0.023634,                   0,             0.01018,             0.01018,             0.01018
                  79,            0.023334,            0.035654,                   0,             0.74897,              0.7625,               0.823,             0.38004,            0.023714,            0.024061,                   0,            0.010156,            0.010156,            0.010156
                  80,            0.021876,            0.036074,                   0,             0.68728,              0.7875,             0.77364,             0.32991,            0.022281,            0.025045,                   0,            0.010132,            0.010132,            0.010132
                  81,            0.021962,            0.035128,                   0,             0.66761,               0.775,             0.79559,             0.36376,            0.023158,            0.024191,                   0,            0.010108,            0.010108,            0.010108
                  82,            0.021793,            0.037299,                   0,             0.63848,             0.79478,             0.72974,             0.32733,            0.033001,            0.021697,                   0,            0.010084,            0.010084,            0.010084
                  83,            0.021521,            0.035551,                   0,             0.64313,              0.6875,             0.72272,             0.31675,            0.041615,            0.022171,                   0,            0.010061,            0.010061,            0.010061
                  84,            0.023209,            0.035157,                   0,             0.50238,                0.75,             0.56392,             0.26412,            0.028287,            0.026488,                   0,            0.010037,            0.010037,            0.010037
                  85,             0.02378,            0.036605,                   0,             0.49984,               0.775,             0.61276,             0.28929,            0.022422,            0.026832,                   0,            0.010013,            0.010013,            0.010013
