               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 100,            0.017319,            0.028278,                   0,             0.72927,               0.775,             0.83814,             0.59305,             0.01858,            0.017935,                   0,           0.0096638,           0.0096638,           0.0096638
                 101,             0.01682,            0.028231,                   0,             0.87963,              0.8375,             0.89876,             0.62773,             0.01927,            0.019698,                   0,             0.00964,             0.00964,             0.00964
                 102,            0.018073,            0.028105,                   0,             0.54544,             0.91494,             0.74587,             0.47086,            0.018914,            0.022241,                   0,           0.0096162,           0.0096162,           0.0096162
                 103,            0.016639,            0.028214,                   0,             0.53889,              0.9125,             0.66512,             0.40706,            0.018043,            0.020875,                   0,           0.0095924,           0.0095924,           0.0095924
                 104,            0.017818,            0.028527,                   0,             0.55217,               0.875,             0.65851,              0.4315,            0.019844,            0.018267,                   0,           0.0095686,           0.0095686,           0.0095686
                 105,            0.016761,            0.028119,                   0,             0.66614,             0.77317,             0.75889,             0.51984,            0.019049,            0.017473,                   0,           0.0095448,           0.0095448,           0.0095448
                 106,            0.016168,            0.028358,                   0,             0.55156,                0.95,              0.7233,             0.48027,            0.018768,            0.017713,                   0,            0.009521,            0.009521,            0.009521
                 107,            0.016885,            0.028101,                   0,             0.53197,              0.9625,             0.61431,             0.38617,            0.018456,            0.018606,                   0,           0.0094972,           0.0094972,           0.0094972
                 108,            0.016504,            0.028515,                   0,             0.55807,                0.95,             0.59632,             0.38109,            0.017364,            0.018875,                   0,           0.0094734,           0.0094734,           0.0094734
                 109,            0.017044,            0.029276,                   0,             0.62909,             0.80565,              0.6942,             0.47435,            0.017156,            0.017571,                   0,           0.0094496,           0.0094496,           0.0094496
                 110,            0.017899,            0.028939,                   0,              0.7371,             0.87616,              0.8153,             0.56186,            0.017316,            0.016832,                   0,           0.0094258,           0.0094258,           0.0094258
                 111,            0.016177,            0.027242,                   0,             0.67437,                 0.9,             0.80178,             0.53005,            0.019088,            0.018518,                   0,            0.009402,            0.009402,            0.009402
                 112,            0.016743,             0.02731,                   0,             0.73009,                 0.9,             0.84406,             0.57158,             0.01949,            0.016886,                   0,           0.0093782,           0.0093782,           0.0093782
                 113,            0.015921,             0.02818,                   0,             0.90618,             0.84513,             0.91545,             0.57741,            0.020755,             0.01925,                   0,           0.0093544,           0.0093544,           0.0093544
                 114,            0.016641,            0.028027,                   0,             0.80375,             0.81912,             0.87839,             0.54029,            0.019154,            0.019196,                   0,           0.0093306,           0.0093306,           0.0093306
                 115,            0.016964,            0.028794,                   0,             0.72879,             0.87335,             0.84956,             0.49633,            0.021419,            0.019363,                   0,           0.0093068,           0.0093068,           0.0093068
                 116,             0.01646,            0.027621,                   0,             0.78432,              0.8625,             0.88344,             0.48126,            0.023026,            0.022514,                   0,            0.009283,            0.009283,            0.009283
                 117,            0.016305,            0.028239,                   0,             0.72679,                0.85,             0.81234,             0.48983,            0.018433,            0.020077,                   0,           0.0092592,           0.0092592,           0.0092592
                 118,            0.017227,            0.028872,                   0,             0.85437,                0.85,             0.89342,              0.6131,            0.018097,            0.018037,                   0,           0.0092354,           0.0092354,           0.0092354
                 119,            0.015788,             0.02878,                   0,             0.88553,              0.8375,             0.89998,             0.58397,            0.019392,            0.021133,                   0,           0.0092116,           0.0092116,           0.0092116
                 120,             0.01574,            0.028262,                   0,             0.80015,             0.80077,             0.84095,             0.57338,            0.017552,            0.019214,                   0,           0.0091878,           0.0091878,           0.0091878
                 121,            0.016969,            0.027845,                   0,             0.62425,              0.8625,             0.69559,             0.45295,              0.0182,            0.019651,                   0,            0.009164,            0.009164,            0.009164
                 122,            0.016331,            0.028735,                   0,             0.61589,             0.86186,             0.64687,             0.41301,            0.018378,            0.020671,                   0,           0.0091402,           0.0091402,           0.0091402
                 123,            0.017264,            0.027243,                   0,              0.6879,             0.79899,              0.7696,             0.46343,            0.023205,            0.023468,                   0,           0.0091164,           0.0091164,           0.0091164
                 124,            0.016151,            0.028625,                   0,              0.6159,              0.8625,             0.73954,              0.4859,            0.019261,            0.023698,                   0,           0.0090926,           0.0090926,           0.0090926
                 125,            0.016229,            0.028335,                   0,             0.64624,              0.8375,             0.80071,             0.53381,            0.019812,            0.022466,                   0,           0.0090688,           0.0090688,           0.0090688
                 126,            0.017021,            0.027385,                   0,             0.71921,             0.76844,             0.82269,             0.56443,            0.019022,            0.021086,                   0,            0.009045,            0.009045,            0.009045
                 127,            0.016774,            0.028174,                   0,             0.64943,             0.83364,             0.77085,              0.5122,             0.01935,            0.022208,                   0,           0.0090213,           0.0090213,           0.0090213
                 128,            0.015984,            0.029003,                   0,             0.64394,                0.75,             0.68035,              0.4501,            0.020295,            0.023789,                   0,           0.0089975,           0.0089975,           0.0089975
                 129,            0.015562,            0.026683,                   0,             0.54353,              0.6875,             0.53473,             0.33937,            0.021721,            0.028134,                   0,           0.0089737,           0.0089737,           0.0089737
                 130,            0.016635,            0.028409,                   0,             0.56145,               0.675,             0.53801,             0.31917,            0.022956,            0.029278,                   0,           0.0089499,           0.0089499,           0.0089499
                 131,            0.015536,            0.027297,                   0,             0.53854,              0.7125,             0.50482,             0.32353,            0.021023,            0.028447,                   0,           0.0089261,           0.0089261,           0.0089261
                 132,            0.015662,            0.028304,                   0,             0.60081,              0.8125,             0.59641,             0.36968,            0.022237,            0.023118,                   0,           0.0089023,           0.0089023,           0.0089023
                 133,            0.016095,            0.027676,                   0,             0.63957,             0.82072,             0.71714,             0.51184,            0.017174,            0.019312,                   0,           0.0088785,           0.0088785,           0.0088785
                 134,             0.01566,            0.026798,                   0,             0.61877,              0.7875,             0.65586,             0.45422,             0.01897,             0.02231,                   0,           0.0088547,           0.0088547,           0.0088547
                 135,            0.016039,            0.027751,                   0,             0.63666,             0.76663,             0.73364,             0.46332,            0.020146,             0.02267,                   0,           0.0088309,           0.0088309,           0.0088309
                 136,            0.015506,            0.028466,                   0,             0.61267,              0.7316,             0.64998,             0.41158,            0.019412,            0.022911,                   0,           0.0088071,           0.0088071,           0.0088071
                 137,            0.015498,            0.028257,                   0,             0.51367,              0.8375,             0.59201,             0.37772,            0.016952,            0.022212,                   0,           0.0087833,           0.0087833,           0.0087833
                 138,            0.015545,            0.028121,                   0,             0.53544,             0.90769,             0.54734,             0.37797,            0.016863,            0.020878,                   0,           0.0087595,           0.0087595,           0.0087595
                 139,            0.015499,            0.027739,                   0,             0.54033,               0.925,             0.53685,             0.36833,            0.019313,             0.02184,                   0,           0.0087357,           0.0087357,           0.0087357
                 140,            0.016269,            0.027773,                   0,              0.5653,              0.9125,             0.57288,             0.39021,            0.017508,            0.020456,                   0,           0.0087119,           0.0087119,           0.0087119
                 141,            0.015076,            0.027252,                   0,             0.63159,              0.8375,              0.6559,             0.43472,            0.020952,            0.020041,                   0,           0.0086881,           0.0086881,           0.0086881
                 142,            0.016871,            0.026513,                   0,             0.56043,             0.86061,             0.56724,             0.36752,            0.019524,            0.022776,                   0,           0.0086643,           0.0086643,           0.0086643
                 143,            0.014976,            0.025418,                   0,             0.54986,              0.8875,             0.58401,              0.3854,            0.018969,            0.020867,                   0,           0.0086405,           0.0086405,           0.0086405
                 144,            0.015252,            0.027141,                   0,             0.59644,             0.90525,             0.64626,             0.42729,            0.017204,            0.017717,                   0,           0.0086167,           0.0086167,           0.0086167
                 145,            0.015686,            0.026487,                   0,             0.73104,               0.825,             0.79345,             0.57629,             0.01571,            0.016161,                   0,           0.0085929,           0.0085929,           0.0085929
                 146,            0.015001,              0.0269,                   0,             0.69603,               0.825,             0.78963,             0.55563,            0.015907,            0.017524,                   0,           0.0085691,           0.0085691,           0.0085691
                 147,             0.01519,            0.026611,                   0,             0.60446,                0.85,             0.73272,             0.50877,            0.017384,            0.018187,                   0,           0.0085453,           0.0085453,           0.0085453
                 148,            0.014815,             0.02671,                   0,             0.65645,              0.7875,             0.73688,             0.54368,            0.018512,            0.019163,                   0,           0.0085215,           0.0085215,           0.0085215
                 149,            0.014924,            0.026466,                   0,             0.69747,             0.63404,             0.69564,             0.49614,             0.01976,             0.02435,                   0,           0.0084977,           0.0084977,           0.0084977
                 150,            0.014856,            0.027101,                   0,             0.54958,             0.62532,             0.54366,             0.38206,            0.020611,            0.027376,                   0,           0.0084739,           0.0084739,           0.0084739
                 151,            0.015646,             0.02542,                   0,              0.6747,              0.7875,             0.73567,             0.56209,            0.017447,            0.018686,                   0,           0.0084501,           0.0084501,           0.0084501
                 152,            0.014773,            0.027498,                   0,             0.58012,               0.829,             0.61109,             0.45644,            0.016925,            0.019279,                   0,           0.0084263,           0.0084263,           0.0084263
                 153,             0.01502,            0.026225,                   0,             0.63748,             0.76936,             0.61894,             0.43304,            0.016764,            0.019239,                   0,           0.0084025,           0.0084025,           0.0084025
                 154,            0.015405,            0.024867,                   0,             0.56634,              0.8875,             0.57802,             0.37052,            0.017278,             0.02011,                   0,           0.0083787,           0.0083787,           0.0083787
                 155,            0.015608,            0.026535,                   0,             0.64548,               0.725,              0.6334,             0.39945,            0.017964,            0.020372,                   0,           0.0083549,           0.0083549,           0.0083549
                 156,            0.015742,            0.025289,                   0,             0.69139,             0.78414,             0.76578,             0.47854,            0.016878,            0.021177,                   0,           0.0083311,           0.0083311,           0.0083311
                 157,              0.0148,            0.025639,                   0,             0.76407,             0.64775,             0.74972,             0.50966,            0.018316,             0.02164,                   0,           0.0083073,           0.0083073,           0.0083073
                 158,            0.015578,            0.026084,                   0,              0.6071,                0.65,             0.61131,             0.40937,            0.017855,            0.024809,                   0,           0.0082835,           0.0082835,           0.0082835
                 159,            0.015072,            0.025004,                   0,             0.73209,              0.6832,             0.75748,             0.49045,            0.019397,            0.026867,                   0,           0.0082597,           0.0082597,           0.0082597
                 160,            0.014897,            0.026981,                   0,             0.69203,             0.75841,             0.72848,             0.45153,            0.020416,            0.024076,                   0,           0.0082359,           0.0082359,           0.0082359
                 161,            0.015369,            0.025234,                   0,             0.66311,              0.8375,             0.69789,             0.43652,            0.019742,            0.020922,                   0,           0.0082121,           0.0082121,           0.0082121
                 162,            0.014545,             0.02516,                   0,             0.65733,             0.86324,             0.72785,             0.36756,            0.026476,            0.021698,                   0,           0.0081883,           0.0081883,           0.0081883
                 163,            0.015553,            0.025488,                   0,             0.72621,             0.86203,             0.82857,             0.48612,            0.022983,            0.020077,                   0,           0.0081645,           0.0081645,           0.0081645
                 164,            0.015907,            0.026061,                   0,              0.6564,              0.7875,             0.66187,             0.42248,            0.019721,            0.024171,                   0,           0.0081407,           0.0081407,           0.0081407
                 165,            0.015279,            0.026309,                   0,             0.78486,              0.7625,             0.77158,             0.52975,            0.019442,            0.019425,                   0,           0.0081169,           0.0081169,           0.0081169
                 166,            0.015366,            0.026151,                   0,             0.54863,               0.775,             0.57568,             0.38604,            0.018701,            0.025053,                   0,           0.0080931,           0.0080931,           0.0080931
                 167,            0.014747,            0.026056,                   0,             0.55011,             0.76425,              0.5405,             0.34825,            0.019926,             0.02549,                   0,           0.0080693,           0.0080693,           0.0080693
                 168,             0.01594,             0.02534,                   0,             0.58919,             0.77092,             0.58495,             0.38469,            0.019682,             0.02306,                   0,           0.0080455,           0.0080455,           0.0080455
                 169,            0.015094,            0.027203,                   0,             0.60315,             0.87392,             0.63817,             0.45926,            0.017012,            0.019425,                   0,           0.0080217,           0.0080217,           0.0080217
                 170,            0.014245,            0.025535,                   0,             0.59848,             0.89434,             0.65481,             0.44497,            0.016674,            0.019742,                   0,           0.0079979,           0.0079979,           0.0079979
                 171,            0.015269,            0.024709,                   0,               0.742,                0.85,             0.80356,             0.54608,            0.017287,            0.018139,                   0,           0.0079741,           0.0079741,           0.0079741
                 172,            0.014589,            0.025764,                   0,             0.58151,                0.85,             0.57478,             0.39158,            0.016907,            0.020208,                   0,           0.0079503,           0.0079503,           0.0079503
