               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  77,            0.019911,            0.033704,                   0,             0.43309,             0.74488,             0.44307,             0.21968,            0.021881,            0.029606,                   0,            0.010203,            0.010203,            0.010203
                  78,             0.01987,            0.035692,                   0,             0.45499,              0.7625,             0.58474,             0.30087,            0.022555,            0.026144,                   0,             0.01018,             0.01018,             0.01018
                  79,            0.020807,             0.03423,                   0,             0.51143,               0.825,              0.6577,             0.35163,            0.021142,            0.025322,                   0,            0.010156,            0.010156,            0.010156
                  80,            0.019206,            0.034139,                   0,             0.62891,              0.8474,             0.70735,             0.32435,            0.024336,            0.022223,                   0,            0.010132,            0.010132,            0.010132
                  81,            0.019385,            0.033965,                   0,             0.50357,              0.8375,             0.56229,             0.28821,            0.020831,            0.025507,                   0,            0.010108,            0.010108,            0.010108
                  82,            0.019862,            0.034897,                   0,             0.49964,                 0.9,             0.59391,             0.32622,            0.021998,            0.025555,                   0,            0.010084,            0.010084,            0.010084
                  83,             0.01951,            0.033289,                   0,             0.59212,             0.81661,             0.71973,              0.4204,            0.023236,            0.023812,                   0,            0.010061,            0.010061,            0.010061
                  84,            0.019482,            0.033209,                   0,             0.53826,              0.7625,             0.57609,             0.32524,            0.024512,            0.028065,                   0,            0.010037,            0.010037,            0.010037
                  85,            0.019787,             0.03483,                   0,             0.48985,                 0.8,             0.55062,             0.26271,            0.021521,            0.023274,                   0,            0.010013,            0.010013,            0.010013
                  86,             0.01953,            0.033155,                   0,              0.5192,              0.9125,              0.6655,             0.36171,            0.021052,            0.021902,                   0,           0.0099893,           0.0099893,           0.0099893
                  87,            0.019103,            0.034837,                   0,             0.71098,             0.83029,             0.80144,             0.48098,            0.022683,            0.019685,                   0,           0.0099656,           0.0099656,           0.0099656
                  88,            0.019149,            0.032489,                   0,              0.5295,             0.84406,             0.66135,             0.38439,            0.023601,             0.02461,                   0,           0.0099418,           0.0099418,           0.0099418
                  89,             0.01877,            0.033671,                   0,             0.51123,              0.8125,             0.57885,             0.30721,            0.023532,            0.025926,                   0,            0.009918,            0.009918,            0.009918
                  90,            0.018426,            0.033495,                   0,             0.75622,             0.81431,             0.82332,             0.48235,            0.021704,            0.022397,                   0,           0.0098942,           0.0098942,           0.0098942
                  91,            0.018759,            0.033247,                   0,             0.51406,              0.9375,             0.70199,             0.37433,            0.017958,            0.022638,                   0,           0.0098705,           0.0098705,           0.0098705
                  92,            0.018064,            0.033661,                   0,             0.64261,              0.8375,             0.70947,              0.3497,            0.020303,            0.024816,                   0,           0.0098467,           0.0098467,           0.0098467
                  93,            0.019293,             0.03231,                   0,             0.44863,                0.85,             0.45274,             0.22414,              0.0245,            0.028919,                   0,           0.0098229,           0.0098229,           0.0098229
                  94,            0.020452,            0.032408,                   0,             0.53061,              0.7625,             0.66448,             0.38079,            0.020578,            0.023906,                   0,           0.0097991,           0.0097991,           0.0097991
                  95,             0.01931,            0.032028,                   0,             0.51119,                 0.8,             0.64526,             0.37521,            0.021864,            0.023986,                   0,           0.0097754,           0.0097754,           0.0097754
                  96,            0.018631,            0.033142,                   0,             0.49183,               0.675,             0.47609,             0.24167,            0.025076,            0.024907,                   0,           0.0097516,           0.0097516,           0.0097516
                  97,            0.018735,            0.031363,                   0,             0.57461,               0.875,             0.75812,             0.40339,            0.019197,             0.02129,                   0,           0.0097278,           0.0097278,           0.0097278
                  98,            0.020556,            0.032651,                   0,             0.52556,              0.7625,             0.65178,             0.31665,            0.022783,            0.023401,                   0,           0.0097041,           0.0097041,           0.0097041
                  99,            0.019493,            0.034387,                   0,             0.59871,              0.7833,             0.75673,             0.47084,            0.021691,            0.022713,                   0,           0.0096803,           0.0096803,           0.0096803
                 100,            0.019945,            0.033456,                   0,             0.66848,             0.80658,             0.76412,             0.42395,            0.023263,            0.023752,                   0,           0.0096565,           0.0096565,           0.0096565
                 101,             0.01941,            0.035317,                   0,             0.47168,              0.8625,               0.546,             0.28675,            0.019784,            0.024088,                   0,           0.0096327,           0.0096327,           0.0096327
                 102,            0.018486,            0.033257,                   0,             0.52063,             0.86888,             0.60189,             0.33024,            0.021148,            0.021796,                   0,            0.009609,            0.009609,            0.009609
